State,year_month,Severity_1,Severity_2,Severity_3,Severity_4,Month,Year,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday
NY,2019-10,0.0,0.0,0.0,0.0,10,2019,545.0,740.0,702.0,773.0,474.0,203.0,209.0
NY,2019-11,1.0,2370.0,875.0,71.0,11,2019,526.0,637.0,583.0,460.0,678.0,207.0,226.0
NY,2019-12,0.0,0.0,0.0,0.0,12,2019,559.0,632.0,465.0,502.0,490.0,211.0,276.0
CT,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT,2016-03,0.0,0.0,0.0,0.0,03,2016,18.0,11.0,20.0,17.0,6.0,4.0,2.0
CT,2016-04,0.0,0.0,0.0,0.0,04,2016,60.0,55.0,38.0,27.0,43.0,12.0,16.0
CT,2016-05,0.0,0.0,0.0,0.0,05,2016,29.0,78.0,50.0,45.0,28.0,8.0,5.0
CT,2016-06,0.0,0.0,0.0,0.0,06,2016,51.0,63.0,72.0,75.0,72.0,10.0,21.0
CT,2016-07,1.0,209.0,204.0,39.0,07,2016,52.0,81.0,72.0,89.0,90.0,39.0,30.0
CT,2016-08,4.0,226.0,234.0,26.0,08,2016,75.0,116.0,81.0,78.0,83.0,28.0,29.0
CT,2016-09,0.0,0.0,0.0,0.0,09,2016,53.0,70.0,79.0,96.0,115.0,33.0,37.0
CT,2016-10,0.0,0.0,0.0,0.0,10,2016,90.0,80.0,111.0,67.0,102.0,49.0,35.0
CT,2016-11,0.0,0.0,0.0,0.0,11,2016,148.0,155.0,156.0,68.0,97.0,48.0,42.0
CT,2016-12,2.0,282.0,257.0,50.0,12,2016,93.0,95.0,91.0,148.0,112.0,28.0,24.0
CT,2017-01,0.0,0.0,0.0,0.0,01,2017,114.0,157.0,62.0,83.0,76.0,25.0,22.0
CT,2017-02,0.0,0.0,0.0,0.0,02,2017,86.0,77.0,72.0,100.0,143.0,30.0,25.0
CT,2017-03,1.0,274.0,281.0,40.0,03,2017,99.0,95.0,128.0,118.0,121.0,15.0,20.0
CT,2017-04,0.0,0.0,0.0,0.0,04,2017,59.0,77.0,67.0,91.0,88.0,29.0,25.0
CT,2017-05,0.0,0.0,0.0,0.0,05,2017,72.0,60.0,68.0,84.0,95.0,27.0,20.0
CT,2017-06,1.0,252.0,273.0,43.0,06,2017,101.0,93.0,68.0,113.0,117.0,33.0,44.0
CT,2017-07,1.0,245.0,237.0,36.0,07,2017,98.0,70.0,97.0,94.0,97.0,29.0,34.0
CT,2017-08,1.0,294.0,280.0,38.0,08,2017,81.0,109.0,119.0,147.0,113.0,21.0,23.0
CT,2017-09,0.0,0.0,0.0,0.0,09,2017,71.0,122.0,78.0,99.0,150.0,16.0,25.0
CT,2017-10,0.0,0.0,0.0,0.0,10,2017,105.0,153.0,120.0,113.0,123.0,15.0,37.0
CT,2017-11,0.0,0.0,0.0,0.0,11,2017,130.0,119.0,140.0,170.0,99.0,18.0,17.0
CT,2017-12,0.0,0.0,0.0,0.0,12,2017,82.0,111.0,127.0,126.0,102.0,18.0,18.0
CT,2018-01,0.0,0.0,0.0,0.0,01,2018,84.0,113.0,159.0,127.0,89.0,13.0,10.0
CT,2018-02,1.0,252.0,237.0,38.0,02,2018,69.0,80.0,108.0,95.0,119.0,17.0,40.0
CT,2018-03,0.0,0.0,0.0,0.0,03,2018,93.0,85.0,59.0,112.0,98.0,20.0,16.0
CT,2018-04,0.0,0.0,0.0,0.0,04,2018,167.0,70.0,94.0,106.0,80.0,22.0,16.0
CT,2018-05,0.0,0.0,0.0,0.0,05,2018,84.0,113.0,119.0,108.0,80.0,23.0,26.0
CT,2018-06,1.0,211.0,306.0,48.0,06,2018,104.0,106.0,81.0,96.0,118.0,31.0,30.0
CT,2018-07,0.0,0.0,0.0,0.0,07,2018,101.0,86.0,81.0,67.0,79.0,28.0,24.0
CT,2018-08,0.0,0.0,0.0,0.0,08,2018,46.0,63.0,90.0,108.0,81.0,22.0,13.0
CT,2018-09,0.0,0.0,0.0,0.0,09,2018,61.0,121.0,109.0,97.0,89.0,20.0,29.0
CT,2018-10,0.0,0.0,0.0,0.0,10,2018,150.0,113.0,114.0,82.0,116.0,19.0,21.0
CT,2018-11,1.0,281.0,260.0,52.0,11,2018,101.0,113.0,110.0,71.0,140.0,34.0,25.0
CT,2018-12,1.0,233.0,230.0,45.0,12,2018,81.0,93.0,70.0,74.0,94.0,51.0,46.0
CT,2019-01,0.0,0.0,0.0,0.0,01,2019,61.0,67.0,90.0,88.0,95.0,32.0,23.0
CT,2019-02,0.0,0.0,0.0,0.0,02,2019,75.0,85.0,63.0,102.0,82.0,22.0,13.0
CT,2019-03,1.0,246.0,187.0,27.0,03,2019,70.0,75.0,75.0,79.0,81.0,43.0,38.0
CT,2019-04,0.0,0.0,0.0,0.0,04,2019,110.0,74.0,71.0,62.0,57.0,23.0,19.0
CT,2019-05,0.0,0.0,0.0,0.0,05,2019,73.0,70.0,95.0,64.0,106.0,28.0,22.0
CT,2019-06,0.0,0.0,0.0,0.0,06,2019,73.0,100.0,53.0,86.0,91.0,25.0,34.0
CT,2019-07,0.0,0.0,0.0,0.0,07,2019,80.0,85.0,86.0,73.0,57.0,24.0,23.0
CT,2019-08,0.0,0.0,0.0,0.0,08,2019,69.0,52.0,73.0,85.0,103.0,15.0,21.0
CT,2019-09,1.0,213.0,178.0,36.0,09,2019,67.0,82.0,74.0,52.0,91.0,23.0,39.0
CT,2019-10,0.0,0.0,0.0,0.0,10,2019,72.0,115.0,130.0,106.0,83.0,21.0,23.0
CT,2019-11,0.0,0.0,0.0,0.0,11,2019,79.0,73.0,83.0,78.0,97.0,37.0,17.0
CT,2019-12,0.0,0.0,0.0,0.0,12,2019,98.0,92.0,78.0,83.0,73.0,20.0,28.0
MA,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2016-03,0.0,0.0,0.0,0.0,03,2016,7.0,8.0,6.0,10.0,4.0,0.0,0.0
MA,2016-04,0.0,0.0,0.0,0.0,04,2016,17.0,12.0,7.0,18.0,5.0,2.0,5.0
MA,2016-05,0.0,0.0,0.0,0.0,05,2016,15.0,21.0,18.0,22.0,6.0,1.0,1.0
MA,2016-06,0.0,0.0,0.0,0.0,06,2016,34.0,57.0,73.0,92.0,51.0,4.0,4.0
MA,2016-07,0.0,0.0,0.0,0.0,07,2016,68.0,151.0,156.0,117.0,152.0,16.0,13.0
MA,2016-08,1.0,508.0,278.0,10.0,08,2016,161.0,168.0,157.0,106.0,147.0,33.0,25.0
MA,2016-09,1.0,472.0,213.0,4.0,09,2016,106.0,162.0,137.0,158.0,107.0,12.0,8.0
MA,2016-10,1.0,471.0,226.0,5.0,10,2016,128.0,145.0,172.0,121.0,88.0,30.0,19.0
MA,2016-11,1.0,642.0,313.0,7.0,11,2016,184.0,225.0,217.0,157.0,142.0,13.0,25.0
MA,2016-12,1.0,587.0,277.0,6.0,12,2016,175.0,181.0,127.0,174.0,185.0,18.0,11.0
MA,2017-01,0.0,0.0,0.0,0.0,01,2017,177.0,256.0,153.0,160.0,150.0,22.0,9.0
MA,2017-02,0.0,0.0,0.0,0.0,02,2017,125.0,224.0,218.0,195.0,162.0,14.0,15.0
MA,2017-03,1.0,436.0,283.0,4.0,03,2017,116.0,109.0,156.0,149.0,173.0,8.0,13.0
MA,2017-04,0.0,0.0,0.0,0.0,04,2017,79.0,98.0,89.0,116.0,105.0,6.0,9.0
MA,2017-05,0.0,0.0,0.0,0.0,05,2017,87.0,62.0,74.0,108.0,67.0,7.0,3.0
MA,2017-06,1.0,316.0,250.0,7.0,06,2017,102.0,118.0,115.0,101.0,113.0,8.0,17.0
MA,2017-07,0.0,0.0,0.0,0.0,07,2017,115.0,91.0,107.0,105.0,109.0,6.0,11.0
MA,2017-08,1.0,506.0,319.0,8.0,08,2017,111.0,178.0,190.0,190.0,152.0,5.0,8.0
MA,2017-09,0.0,0.0,0.0,0.0,09,2017,136.0,164.0,187.0,151.0,208.0,5.0,11.0
MA,2017-10,0.0,0.0,0.0,0.0,10,2017,163.0,204.0,177.0,173.0,207.0,5.0,8.0
MA,2017-11,0.0,0.0,0.0,0.0,11,2017,187.0,179.0,240.0,219.0,158.0,5.0,5.0
MA,2017-12,0.0,0.0,0.0,0.0,12,2017,104.0,142.0,165.0,184.0,180.0,6.0,5.0
MA,2018-01,0.0,0.0,0.0,0.0,01,2018,160.0,267.0,253.0,156.0,141.0,4.0,18.0
MA,2018-02,1.0,502.0,335.0,5.0,02,2018,141.0,161.0,179.0,175.0,164.0,11.0,12.0
MA,2018-03,1.0,359.0,254.0,4.0,03,2018,113.0,105.0,59.0,152.0,164.0,12.0,13.0
MA,2018-04,0.0,0.0,0.0,0.0,04,2018,134.0,126.0,118.0,108.0,88.0,4.0,13.0
MA,2018-05,2.0,486.0,400.0,9.0,05,2018,107.0,188.0,197.0,240.0,145.0,11.0,9.0
MA,2018-06,0.0,0.0,0.0,0.0,06,2018,167.0,176.0,149.0,157.0,202.0,19.0,14.0
MA,2018-07,1.0,239.0,268.0,3.0,07,2018,100.0,131.0,85.0,101.0,73.0,7.0,14.0
MA,2018-08,0.0,0.0,0.0,0.0,08,2018,113.0,113.0,177.0,198.0,116.0,16.0,18.0
MA,2018-09,0.0,0.0,0.0,0.0,09,2018,90.0,150.0,183.0,163.0,104.0,18.0,8.0
MA,2018-10,0.0,0.0,0.0,0.0,10,2018,163.0,211.0,218.0,157.0,193.0,23.0,8.0
MA,2018-11,0.0,0.0,0.0,0.0,11,2018,171.0,192.0,197.0,135.0,227.0,14.0,5.0
MA,2018-12,0.0,0.0,0.0,0.0,12,2018,148.0,118.0,161.0,104.0,138.0,15.0,17.0
MA,2019-01,1.0,537.0,388.0,0.0,01,2019,148.0,172.0,234.0,191.0,153.0,6.0,22.0
MA,2019-02,0.0,0.0,0.0,0.0,02,2019,175.0,201.0,129.0,162.0,120.0,8.0,7.0
MA,2019-03,0.0,0.0,0.0,0.0,03,2019,169.0,120.0,135.0,130.0,122.0,7.0,17.0
MA,2019-04,0.0,0.0,0.0,0.0,04,2019,194.0,147.0,138.0,115.0,115.0,9.0,9.0
MA,2019-05,0.0,0.0,0.0,0.0,05,2019,121.0,141.0,170.0,187.0,139.0,9.0,11.0
MA,2019-06,1.0,383.0,257.0,3.0,06,2019,116.0,137.0,110.0,122.0,117.0,16.0,26.0
MA,2019-07,0.0,0.0,0.0,0.0,07,2019,156.0,185.0,159.0,111.0,93.0,10.0,13.0
MA,2019-08,0.0,0.0,0.0,0.0,08,2019,120.0,131.0,128.0,159.0,121.0,11.0,4.0
MA,2019-09,0.0,0.0,0.0,0.0,09,2019,147.0,159.0,183.0,131.0,121.0,20.0,8.0
MA,2019-10,0.0,0.0,0.0,0.0,10,2019,124.0,210.0,226.0,199.0,148.0,15.0,5.0
MA,2019-11,0.0,0.0,0.0,0.0,11,2019,129.0,162.0,150.0,149.0,165.0,19.0,12.0
MA,2019-12,0.0,0.0,0.0,0.0,12,2019,228.0,201.0,143.0,146.0,132.0,19.0,17.0
RI,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,2016-03,0.0,0.0,0.0,0.0,03,2016,5.0,0.0,15.0,7.0,0.0,0.0,0.0
RI,2016-04,0.0,0.0,0.0,0.0,04,2016,13.0,22.0,11.0,23.0,18.0,1.0,0.0
RI,2016-05,0.0,0.0,0.0,0.0,05,2016,16.0,16.0,19.0,16.0,10.0,4.0,0.0
RI,2016-06,0.0,0.0,0.0,0.0,06,2016,22.0,24.0,26.0,15.0,19.0,1.0,3.0
RI,2016-07,0.0,0.0,0.0,0.0,07,2016,17.0,27.0,13.0,21.0,21.0,3.0,4.0
RI,2016-08,0.0,0.0,0.0,0.0,08,2016,37.0,25.0,25.0,26.0,36.0,6.0,8.0
RI,2016-09,0.0,0.0,0.0,0.0,09,2016,29.0,35.0,34.0,29.0,46.0,3.0,4.0
RI,2016-10,0.0,0.0,0.0,0.0,10,2016,48.0,26.0,31.0,30.0,29.0,13.0,4.0
RI,2016-11,0.0,0.0,0.0,0.0,11,2016,39.0,64.0,69.0,36.0,36.0,3.0,2.0
RI,2016-12,0.0,0.0,0.0,0.0,12,2016,44.0,34.0,29.0,46.0,52.0,10.0,3.0
RI,2017-01,0.0,0.0,0.0,0.0,01,2017,28.0,63.0,21.0,27.0,35.0,4.0,1.0
RI,2017-02,0.0,0.0,0.0,0.0,02,2017,26.0,26.0,26.0,61.0,50.0,8.0,10.0
RI,2017-03,0.0,0.0,0.0,0.0,03,2017,33.0,28.0,35.0,32.0,38.0,5.0,2.0
RI,2017-04,0.0,0.0,0.0,0.0,04,2017,34.0,28.0,23.0,28.0,50.0,5.0,7.0
RI,2017-05,0.0,0.0,0.0,0.0,05,2017,34.0,31.0,33.0,39.0,38.0,6.0,6.0
RI,2017-06,0.0,0.0,0.0,0.0,06,2017,39.0,55.0,34.0,44.0,47.0,9.0,13.0
RI,2017-07,0.0,0.0,0.0,0.0,07,2017,36.0,38.0,22.0,25.0,27.0,7.0,11.0
RI,2017-08,0.0,0.0,0.0,0.0,08,2017,39.0,67.0,83.0,63.0,40.0,13.0,7.0
RI,2017-09,0.0,0.0,0.0,0.0,09,2017,52.0,44.0,67.0,50.0,65.0,14.0,9.0
RI,2017-10,0.0,0.0,0.0,0.0,10,2017,46.0,71.0,52.0,48.0,67.0,12.0,7.0
RI,2017-11,0.0,0.0,0.0,0.0,11,2017,46.0,61.0,74.0,75.0,51.0,7.0,12.0
RI,2017-12,0.0,0.0,0.0,0.0,12,2017,47.0,73.0,45.0,33.0,65.0,9.0,16.0
RI,2018-01,0.0,0.0,0.0,0.0,01,2018,30.0,59.0,61.0,73.0,43.0,16.0,11.0
RI,2018-02,0.0,0.0,0.0,0.0,02,2018,40.0,37.0,38.0,30.0,61.0,9.0,14.0
RI,2018-03,0.0,0.0,0.0,0.0,03,2018,26.0,46.0,17.0,29.0,64.0,13.0,7.0
RI,2018-04,0.0,0.0,0.0,0.0,04,2018,51.0,38.0,28.0,36.0,42.0,16.0,14.0
RI,2018-05,0.0,0.0,0.0,0.0,05,2018,39.0,51.0,41.0,71.0,34.0,5.0,16.0
RI,2018-06,0.0,0.0,0.0,0.0,06,2018,44.0,56.0,35.0,44.0,46.0,15.0,17.0
RI,2018-07,0.0,0.0,0.0,0.0,07,2018,62.0,69.0,40.0,42.0,38.0,19.0,15.0
RI,2018-08,0.0,0.0,0.0,0.0,08,2018,27.0,50.0,61.0,66.0,72.0,24.0,13.0
RI,2018-09,0.0,0.0,0.0,0.0,09,2018,38.0,70.0,62.0,64.0,69.0,10.0,10.0
RI,2018-10,0.0,0.0,0.0,0.0,10,2018,64.0,66.0,75.0,33.0,63.0,14.0,4.0
RI,2018-11,0.0,0.0,0.0,0.0,11,2018,36.0,60.0,67.0,30.0,89.0,24.0,16.0
RI,2018-12,0.0,0.0,0.0,0.0,12,2018,46.0,48.0,33.0,24.0,38.0,21.0,14.0
RI,2019-01,0.0,0.0,0.0,0.0,01,2019,31.0,41.0,65.0,54.0,41.0,14.0,27.0
RI,2019-02,0.0,0.0,0.0,0.0,02,2019,59.0,80.0,33.0,38.0,46.0,12.0,5.0
RI,2019-03,0.0,0.0,0.0,0.0,03,2019,39.0,23.0,38.0,31.0,54.0,23.0,35.0
RI,2019-04,0.0,0.0,0.0,0.0,04,2019,67.0,36.0,37.0,32.0,34.0,15.0,17.0
RI,2019-05,0.0,0.0,0.0,0.0,05,2019,42.0,33.0,49.0,40.0,56.0,10.0,13.0
RI,2019-06,0.0,0.0,0.0,0.0,06,2019,32.0,43.0,40.0,43.0,40.0,12.0,14.0
RI,2019-07,0.0,0.0,0.0,0.0,07,2019,38.0,64.0,60.0,36.0,41.0,18.0,18.0
RI,2019-08,0.0,0.0,0.0,0.0,08,2019,50.0,47.0,21.0,46.0,46.0,10.0,6.0
RI,2019-09,0.0,0.0,0.0,0.0,09,2019,42.0,55.0,43.0,41.0,46.0,12.0,11.0
RI,2019-10,0.0,0.0,0.0,0.0,10,2019,48.0,42.0,67.0,35.0,44.0,22.0,6.0
RI,2019-11,0.0,0.0,0.0,0.0,11,2019,40.0,52.0,36.0,36.0,41.0,25.0,12.0
RI,2019-12,0.0,0.0,0.0,0.0,12,2019,53.0,31.0,44.0,26.0,45.0,14.0,9.0
NH,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH,2016-02,0.0,0.0,0.0,0.0,02,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH,2016-03,0.0,0.0,0.0,0.0,03,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NH,2016-04,0.0,0.0,0.0,0.0,04,2016,5.0,5.0,7.0,0.0,1.0,1.0,2.0
NH,2016-05,0.0,0.0,0.0,0.0,05,2016,2.0,0.0,2.0,2.0,1.0,0.0,1.0
NH,2016-06,0.0,0.0,0.0,0.0,06,2016,2.0,6.0,2.0,2.0,0.0,1.0,7.0
NH,2016-07,0.0,0.0,0.0,0.0,07,2016,7.0,11.0,6.0,3.0,5.0,1.0,0.0
NH,2016-08,0.0,0.0,0.0,0.0,08,2016,10.0,5.0,2.0,7.0,7.0,0.0,6.0
NH,2016-09,0.0,0.0,0.0,0.0,09,2016,6.0,7.0,1.0,3.0,2.0,0.0,0.0
NH,2016-10,0.0,0.0,0.0,0.0,10,2016,10.0,8.0,1.0,4.0,5.0,1.0,0.0
NH,2016-11,0.0,0.0,0.0,0.0,11,2016,10.0,10.0,4.0,4.0,5.0,2.0,2.0
NH,2016-12,0.0,0.0,0.0,0.0,12,2016,27.0,10.0,19.0,18.0,21.0,10.0,5.0
NH,2017-01,0.0,0.0,0.0,0.0,01,2017,17.0,18.0,23.0,9.0,16.0,9.0,13.0
NH,2017-02,0.0,0.0,0.0,0.0,02,2017,22.0,54.0,31.0,21.0,12.0,12.0,18.0
NH,2017-03,0.0,0.0,0.0,0.0,03,2017,14.0,18.0,23.0,8.0,27.0,7.0,4.0
NH,2017-04,0.0,0.0,0.0,0.0,04,2017,12.0,25.0,7.0,16.0,8.0,8.0,15.0
NH,2017-05,0.0,0.0,0.0,0.0,05,2017,19.0,8.0,22.0,13.0,7.0,9.0,10.0
NH,2017-06,0.0,0.0,0.0,0.0,06,2017,11.0,19.0,7.0,16.0,22.0,12.0,13.0
NH,2017-07,0.0,0.0,0.0,0.0,07,2017,23.0,12.0,20.0,19.0,14.0,13.0,11.0
NH,2017-08,0.0,0.0,0.0,0.0,08,2017,52.0,41.0,56.0,42.0,56.0,22.0,19.0
NH,2017-09,0.0,0.0,0.0,0.0,09,2017,44.0,36.0,43.0,36.0,50.0,12.0,24.0
NH,2017-10,0.0,0.0,0.0,0.0,10,2017,35.0,50.0,37.0,51.0,40.0,8.0,10.0
NH,2017-11,0.0,0.0,0.0,0.0,11,2017,52.0,42.0,42.0,50.0,31.0,10.0,9.0
NH,2017-12,0.0,0.0,0.0,0.0,12,2017,34.0,51.0,33.0,36.0,60.0,41.0,9.0
NH,2018-01,0.0,0.0,0.0,0.0,01,2018,31.0,53.0,70.0,26.0,37.0,11.0,9.0
NH,2018-02,0.0,0.0,0.0,0.0,02,2018,32.0,22.0,41.0,52.0,47.0,18.0,50.0
NH,2018-03,0.0,0.0,0.0,0.0,03,2018,15.0,29.0,44.0,33.0,43.0,11.0,10.0
NH,2018-04,0.0,0.0,0.0,0.0,04,2018,45.0,18.0,13.0,11.0,20.0,7.0,23.0
NH,2018-05,1.0,150.0,32.0,0.0,05,2018,27.0,32.0,35.0,31.0,36.0,11.0,11.0
NH,2018-06,0.0,0.0,0.0,0.0,06,2018,49.0,41.0,36.0,32.0,40.0,21.0,21.0
NH,2018-07,0.0,0.0,0.0,0.0,07,2018,29.0,39.0,20.0,27.0,33.0,9.0,10.0
NH,2018-08,0.0,0.0,0.0,0.0,08,2018,27.0,28.0,30.0,35.0,40.0,13.0,20.0
NH,2018-09,0.0,0.0,0.0,0.0,09,2018,19.0,39.0,29.0,22.0,33.0,19.0,17.0
NH,2018-10,0.0,0.0,0.0,0.0,10,2018,22.0,25.0,41.0,34.0,34.0,26.0,19.0
NH,2018-11,0.0,0.0,0.0,0.0,11,2018,70.0,97.0,32.0,37.0,70.0,10.0,6.0
NH,2018-12,0.0,0.0,0.0,0.0,12,2018,52.0,21.0,14.0,35.0,52.0,8.0,14.0
NH,2019-01,0.0,0.0,0.0,0.0,01,2019,52.0,67.0,55.0,66.0,32.0,9.0,16.0
NH,2019-02,1.0,198.0,50.0,4.0,02,2019,40.0,41.0,53.0,50.0,34.0,8.0,27.0
NH,2019-03,0.0,0.0,0.0,0.0,03,2019,30.0,27.0,17.0,21.0,39.0,16.0,46.0
NH,2019-04,0.0,0.0,0.0,0.0,04,2019,59.0,27.0,20.0,34.0,24.0,18.0,4.0
NH,2019-05,0.0,0.0,0.0,0.0,05,2019,23.0,20.0,17.0,15.0,33.0,10.0,8.0
NH,2019-06,0.0,0.0,0.0,0.0,06,2019,20.0,30.0,20.0,23.0,18.0,12.0,21.0
NH,2019-07,0.0,0.0,0.0,0.0,07,2019,17.0,42.0,26.0,30.0,28.0,19.0,13.0
NH,2019-08,0.0,0.0,0.0,0.0,08,2019,20.0,15.0,18.0,33.0,19.0,9.0,12.0
NH,2019-09,0.0,0.0,0.0,0.0,09,2019,21.0,19.0,17.0,20.0,20.0,9.0,11.0
NH,2019-10,0.0,0.0,0.0,0.0,10,2019,25.0,28.0,31.0,41.0,33.0,8.0,12.0
NH,2019-11,0.0,0.0,0.0,0.0,11,2019,36.0,21.0,22.0,20.0,31.0,6.0,9.0
NH,2019-12,0.0,0.0,0.0,0.0,12,2019,58.0,58.0,39.0,27.0,54.0,22.0,16.0
PA,2016-01,0.0,0.0,0.0,0.0,01,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2016-02,0.0,0.0,0.0,0.0,02,2016,8.0,5.0,8.0,9.0,5.0,6.0,1.0
PA,2016-03,0.0,0.0,0.0,0.0,03,2016,22.0,15.0,22.0,22.0,17.0,1.0,4.0
PA,2016-04,0.0,0.0,0.0,0.0,04,2016,53.0,59.0,51.0,63.0,38.0,5.0,13.0
PA,2016-05,0.0,0.0,0.0,0.0,05,2016,38.0,48.0,26.0,39.0,31.0,6.0,7.0
PA,2016-06,0.0,0.0,0.0,0.0,06,2016,134.0,235.0,288.0,279.0,106.0,15.0,19.0
PA,2016-07,0.0,0.0,0.0,0.0,07,2016,428.0,479.0,469.0,504.0,551.0,41.0,62.0
PA,2016-08,0.0,0.0,0.0,0.0,08,2016,635.0,628.0,666.0,407.0,600.0,91.0,83.0
PA,2016-09,2.0,2660.0,421.0,136.0,09,2016,520.0,552.0,502.0,737.0,736.0,106.0,66.0
PA,2016-10,3.0,2785.0,373.0,130.0,10,2016,725.0,644.0,560.0,624.0,506.0,134.0,98.0
PA,2016-11,3.0,3346.0,455.0,196.0,11,2016,628.0,901.0,935.0,635.0,646.0,116.0,139.0
PA,2016-12,4.0,2721.0,411.0,213.0,12,2016,505.0,611.0,579.0,717.0,725.0,139.0,73.0
PA,2017-01,3.0,2473.0,330.0,215.0,01,2017,575.0,645.0,611.0,431.0,550.0,82.0,127.0
PA,2017-02,0.0,0.0,0.0,0.0,02,2017,434.0,466.0,503.0,610.0,658.0,199.0,128.0
PA,2017-03,2.0,2538.0,439.0,156.0,03,2017,473.0,449.0,637.0,661.0,683.0,101.0,131.0
PA,2017-04,3.0,2003.0,328.0,117.0,04,2017,401.0,458.0,462.0,479.0,438.0,102.0,111.0
PA,2017-05,0.0,0.0,0.0,0.0,05,2017,409.0,368.0,335.0,340.0,341.0,73.0,64.0
PA,2017-06,1.0,1760.0,425.0,167.0,06,2017,392.0,448.0,328.0,418.0,513.0,149.0,105.0
PA,2017-07,0.0,0.0,0.0,0.0,07,2017,231.0,209.0,232.0,257.0,307.0,77.0,50.0
PA,2017-08,1.0,1628.0,407.0,72.0,08,2017,364.0,419.0,461.0,447.0,331.0,38.0,48.0
PA,2017-09,0.0,0.0,0.0,0.0,09,2017,394.0,417.0,501.0,479.0,500.0,74.0,76.0
PA,2017-10,0.0,0.0,0.0,0.0,10,2017,399.0,416.0,322.0,322.0,291.0,79.0,84.0
PA,2017-11,1.0,1098.0,281.0,44.0,11,2017,275.0,222.0,347.0,280.0,189.0,51.0,60.0
PA,2017-12,1.0,1208.0,457.0,70.0,12,2017,251.0,364.0,303.0,312.0,389.0,81.0,36.0
PA,2018-01,0.0,0.0,0.0,0.0,01,2018,324.0,511.0,382.0,375.0,248.0,43.0,48.0
PA,2018-02,0.0,0.0,0.0,0.0,02,2018,273.0,305.0,302.0,230.0,256.0,98.0,86.0
PA,2018-03,0.0,0.0,0.0,0.0,03,2018,277.0,421.0,342.0,334.0,384.0,62.0,58.0
PA,2018-04,0.0,0.0,0.0,0.0,04,2018,417.0,286.0,317.0,302.0,314.0,50.0,81.0
PA,2018-05,2.0,1414.0,579.0,65.0,05,2018,277.0,377.0,426.0,516.0,316.0,59.0,89.0
PA,2018-06,0.0,0.0,0.0,0.0,06,2018,351.0,294.0,305.0,313.0,380.0,91.0,89.0
PA,2018-07,0.0,0.0,0.0,0.0,07,2018,387.0,409.0,317.0,337.0,246.0,65.0,69.0
PA,2018-08,2.0,1126.0,509.0,39.0,08,2018,213.0,236.0,407.0,352.0,334.0,63.0,71.0
PA,2018-09,1.0,1130.0,496.0,188.0,09,2018,293.0,358.0,296.0,308.0,330.0,86.0,144.0
PA,2018-10,0.0,0.0,0.0,0.0,10,2018,459.0,468.0,464.0,346.0,354.0,82.0,66.0
PA,2018-11,2.0,1379.0,535.0,114.0,11,2018,312.0,473.0,317.0,234.0,446.0,126.0,122.0
PA,2018-12,0.0,0.0,0.0,0.0,12,2018,356.0,228.0,271.0,214.0,330.0,124.0,96.0
PA,2019-01,1.0,1330.0,516.0,103.0,01,2019,291.0,365.0,445.0,342.0,307.0,103.0,97.0
PA,2019-02,0.0,0.0,0.0,0.0,02,2019,329.0,315.0,400.0,274.0,323.0,115.0,108.0
PA,2019-03,0.0,0.0,0.0,0.0,03,2019,222.0,249.0,294.0,260.0,387.0,107.0,185.0
PA,2019-04,0.0,0.0,0.0,0.0,04,2019,312.0,289.0,231.0,237.0,268.0,102.0,90.0
PA,2019-05,0.0,0.0,0.0,0.0,05,2019,193.0,235.0,325.0,295.0,333.0,87.0,132.0
PA,2019-06,0.0,0.0,0.0,0.0,06,2019,279.0,264.0,252.0,289.0,242.0,102.0,84.0
PA,2019-07,0.0,0.0,0.0,0.0,07,2019,299.0,298.0,274.0,205.0,225.0,98.0,74.0
PA,2019-08,0.0,0.0,0.0,0.0,08,2019,226.0,193.0,187.0,324.0,239.0,68.0,58.0
PA,2019-09,0.0,0.0,0.0,0.0,09,2019,274.0,274.0,262.0,212.0,255.0,72.0,82.0
PA,2019-10,1.0,1565.0,475.0,51.0,10,2019,337.0,453.0,444.0,388.0,305.0,78.0,87.0
PA,2019-11,1.0,1326.0,386.0,31.0,11,2019,348.0,328.0,295.0,229.0,359.0,97.0,88.0
PA,2019-12,3.0,1373.0,479.0,50.0,12,2019,400.0,348.0,311.0,301.0,296.0,102.0,147.0
